iter	Logloss
0	0.6405366281
1	0.6012476975
2	0.5639141155
3	0.5355166343
4	0.5026182882
5	0.4814108333
6	0.452477999
7	0.432221201
8	0.4099673923
9	0.3940309443
10	0.3813280919
11	0.3639118341
12	0.3481128
13	0.3311793991
14	0.3193726457
15	0.309112755
16	0.301475074
17	0.2921447812
18	0.2832646996
19	0.2751721045
20	0.2686083295
21	0.2603925968
22	0.2556848998
23	0.2487439412
24	0.2416759314
25	0.2376659526
26	0.2292544924
27	0.2243916994
28	0.2197909681
29	0.2151514417
30	0.2119488357
31	0.206508632
32	0.203613967
33	0.1999672406
34	0.1972043174
35	0.1926441721
36	0.190132749
37	0.1867279924
38	0.1841449946
39	0.1815259867
40	0.1785696411
41	0.1768404529
42	0.1750508535
43	0.1731269601
44	0.1711011393
45	0.168420032
46	0.1660829997
47	0.1638055467
48	0.161325855
49	0.1593756946
50	0.1573538648
51	0.1561095402
52	0.1548448478
53	0.1531810436
54	0.1518130299
55	0.1503951297
56	0.1490096307
57	0.1469681213
58	0.1459183561
59	0.1445856124
60	0.1424911373
61	0.141198122
62	0.140249703
63	0.1386343912
64	0.1375732335
65	0.1362081577
66	0.1351532625
67	0.1332866002
68	0.1318043021
69	0.1307733525
70	0.129610028
71	0.1282017359
72	0.1265694673
73	0.1245373675
74	0.1234013427
75	0.1228503752
76	0.1217021258
77	0.1203812071
78	0.1193131629
79	0.1185193708
80	0.1171893789
81	0.1163107732
82	0.115571467
83	0.1146594175
84	0.113815682
85	0.1133287184
86	0.1123038247
87	0.1113202049
88	0.110697514
89	0.1098882402
90	0.1083210511
91	0.1076100557
92	0.1072303751
93	0.1067942148
94	0.1058180277
95	0.1051436649
96	0.1046893404
97	0.1039021733
98	0.1034417148
99	0.1028502338
100	0.1023202919
101	0.1018094903
102	0.1012033763
103	0.1001150647
104	0.09908307961
105	0.09858996344
106	0.09780843813
107	0.09698913463
108	0.09642095324
109	0.09590115094
110	0.09502588563
111	0.09414532459
112	0.09357776457
113	0.092887598
114	0.09215636259
115	0.09159826511
116	0.09114848806
117	0.09047448577
118	0.0902203798
119	0.08981826783
120	0.089417567
121	0.08885623498
122	0.08839081808
123	0.08802378754
124	0.08752835527
125	0.0866865612
126	0.08607382146
127	0.0854842251
128	0.08498717807
129	0.0846384915
130	0.08424278288
131	0.08381990845
132	0.08311559416
133	0.08275485389
134	0.08223722781
135	0.08187427152
136	0.08135410535
137	0.08077262414
138	0.08035802511
139	0.0800194542
140	0.07955712517
141	0.07894387242
142	0.07854859525
143	0.07809389861
144	0.07751707404
145	0.07725229317
146	0.07699703859
147	0.07662033822
148	0.07624254448
149	0.07583290166
150	0.07563319119
151	0.07536471488
152	0.0747924055
153	0.07459314758
154	0.07411843476
155	0.07357095192
156	0.07300881099
157	0.07278382266
158	0.07239093836
159	0.07183754863
160	0.07134411372
161	0.07101986441
162	0.0708352145
163	0.07036217792
164	0.07022123305
165	0.06987538738
166	0.06973465306
167	0.0693793948
168	0.06921060887
169	0.0688346565
170	0.06865949458
171	0.06849394673
172	0.06831537619
173	0.06798197688
174	0.06764034761
175	0.06722304823
176	0.06685290026
177	0.06669000578
178	0.06622201984
179	0.06597710899
180	0.06578189
181	0.06546370215
182	0.06514851056
183	0.06481165887
184	0.06453470224
185	0.06418665344
186	0.06396646478
187	0.06371627312
188	0.06346777336
189	0.06311908027
190	0.06279437726
191	0.06261871502
192	0.06247432635
193	0.06216019344
194	0.0619491768
195	0.06164098081
196	0.06149607971
197	0.06114428544
198	0.06084522209
199	0.0606157899
200	0.0604475201
201	0.06023382889
202	0.06002785858
203	0.0597873473
204	0.0594232819
205	0.05909052916
206	0.05874557729
207	0.05848538283
208	0.05819031131
209	0.05784891418
210	0.05774263965
211	0.05752006796
212	0.05733204534
213	0.05703995032
214	0.05670822606
215	0.05642044924
216	0.05613391334
217	0.05575283669
218	0.05549176947
219	0.05535566164
220	0.05495796703
221	0.05472917317
222	0.05455650599
223	0.05449580849
224	0.05436897301
225	0.0541558969
226	0.05408470213
227	0.05396093974
228	0.05382980978
229	0.05346892612
230	0.05331845307
231	0.05307065835
232	0.05292737308
233	0.05279489561
234	0.05268450662
235	0.05249953547
236	0.05227543184
237	0.05211267769
238	0.05195736726
239	0.0517961972
240	0.05167860819
241	0.05148178068
242	0.05121154204
243	0.0510492377
244	0.05089913489
245	0.05059159363
246	0.05046115744
247	0.05023654884
248	0.05015320976
249	0.04993310604
250	0.04979104728
251	0.04954904098
252	0.04939542061
253	0.04923110381
254	0.04907812134
255	0.0488079722
256	0.04849239604
257	0.04831075567
258	0.04793472791
259	0.04788476326
260	0.04776819703
261	0.04755481699
262	0.04744563024
263	0.04732025613
264	0.04716706141
265	0.04699155079
266	0.04687312449
267	0.04671470402
268	0.04662320095
269	0.04648268759
270	0.04629225734
271	0.04618966859
272	0.04602728851
273	0.04576641968
274	0.04549489395
275	0.04531915053
276	0.04513530311
277	0.04490934191
278	0.04478446283
279	0.04472260514
280	0.0446001846
281	0.04447942343
282	0.04426758007
283	0.04413271935
284	0.04401933197
285	0.04386982613
286	0.04366981839
287	0.04345647453
288	0.04339869258
289	0.0432935728
290	0.04312229969
291	0.04298214701
292	0.04282188678
293	0.04270045869
294	0.04255860083
295	0.04242374972
296	0.04229705632
297	0.04219702601
298	0.04205554978
299	0.04191539105
300	0.04176318479
301	0.04161729962
302	0.04153064766
303	0.04141189199
304	0.041167851
305	0.04109596194
306	0.04105730957
307	0.04090515521
308	0.04077378246
309	0.0405667622
310	0.04041601772
311	0.04024000529
312	0.04009840476
313	0.03992872786
314	0.03973646713
315	0.03963020781
316	0.03953040823
317	0.0394168703
318	0.03931802317
319	0.03920279395
320	0.03913861677
321	0.03905309645
322	0.03896085343
323	0.03886067491
324	0.03879774896
325	0.03864744889
326	0.0385444739
327	0.03836877947
328	0.03828244195
329	0.03823192102
330	0.03809861484
331	0.03796918015
332	0.03787790476
333	0.03776335081
334	0.03767110639
335	0.03757521992
336	0.03738731683
337	0.0372939121
338	0.03719704791
339	0.03710570022
340	0.03703644781
341	0.03699501101
342	0.03684466711
343	0.03670614846
344	0.03660137032
345	0.03653159889
346	0.0363973807
347	0.03622435046
348	0.03606989985
349	0.03599964644
350	0.03581281167
351	0.03568277913
352	0.0355561485
353	0.03547035783
354	0.03535564105
355	0.03517347025
356	0.03504105521
357	0.03489591551
358	0.03472681056
359	0.03456963287
360	0.03443970887
361	0.03434245977
362	0.03421311178
363	0.03407993018
364	0.03388828531
365	0.03373327818
366	0.03365167799
367	0.03355687413
368	0.03347555247
369	0.0333247152
370	0.03320296258
371	0.03313756551
372	0.03305721389
373	0.03290450387
374	0.03280052216
375	0.0326865363
376	0.03255998758
377	0.03245860764
378	0.03237452191
379	0.03229389126
380	0.03216229785
381	0.03202561208
382	0.0319430509
383	0.03185547658
384	0.03176779228
385	0.0315952594
386	0.03148952112
387	0.03137720323
388	0.03128652864
389	0.03118677018
390	0.03111896844
391	0.03101227968
392	0.03089559155
393	0.03082734894
394	0.03074477697
395	0.03064674189
396	0.0305683459
397	0.03046173766
398	0.03039229742
399	0.03024224115
400	0.03018032112
401	0.02999761183
402	0.02988716976
403	0.0298543289
404	0.02980354208
405	0.02974642482
406	0.02962781116
407	0.02944833769
408	0.02933741387
409	0.02917433628
410	0.02909126466
411	0.02899228861
412	0.02889751006
413	0.02884171467
414	0.02878239058
415	0.02868488144
416	0.02856356646
417	0.0284956147
418	0.02839985448
419	0.0282988334
420	0.0281426593
421	0.02799026122
422	0.02790286816
423	0.02782536738
424	0.02773970404
425	0.02769037153
426	0.02760418618
427	0.02748043789
428	0.02736820904
429	0.02730508659
430	0.02725651076
431	0.02719064239
432	0.02711489575
433	0.02701578558
434	0.02694662013
435	0.02686725434
436	0.02681208512
437	0.02673420437
438	0.02664494113
439	0.02657945827
440	0.02646287208
441	0.02638836377
442	0.02629882847
443	0.02622815932
444	0.02612203618
445	0.02607981376
446	0.02600670923
447	0.02591520979
448	0.0258067364
449	0.02574773332
450	0.0256694174
451	0.02554334811
452	0.02550144579
453	0.02544265019
454	0.0254002692
455	0.02533367295
456	0.02527769674
457	0.02519442269
458	0.02514176465
459	0.02506606361
460	0.02499422625
461	0.02494339434
462	0.0248154766
463	0.02474557822
464	0.02469547247
465	0.0246270732
466	0.02456829214
467	0.02450840712
468	0.02446591945
469	0.02438432737
470	0.02429544053
471	0.02423718094
472	0.02415333892
473	0.02411381052
474	0.02405165769
475	0.02398564498
476	0.02389553138
477	0.02380030561
478	0.0236836845
479	0.02363731408
480	0.02357623819
481	0.02346385566
482	0.02342109899
483	0.02337141995
484	0.02328549886
485	0.02318939322
486	0.0231338106
487	0.02307731705
488	0.02305498325
489	0.02300710585
490	0.02296188372
491	0.0228994157
492	0.02287806049
493	0.02283464
494	0.02271675917
495	0.02265701783
496	0.0226177599
497	0.02254298276
498	0.02249466054
499	0.0224513835
500	0.02236985416
501	0.02232470135
502	0.02224399514
503	0.02218693452
504	0.02209407323
505	0.02201096916
506	0.02195595835
507	0.02189668636
508	0.02183450611
509	0.02175920681
510	0.0216902179
511	0.02164039605
512	0.02160011998
513	0.02154729437
514	0.02152781222
515	0.02149006212
516	0.02144094965
517	0.02140455866
518	0.02136911121
519	0.02133647379
520	0.02130316257
521	0.02128472223
522	0.02125143288
523	0.02117733736
524	0.0211233363
525	0.02109200717
526	0.02104220347
527	0.0209448127
528	0.02089390736
529	0.02082017829
530	0.0207288161
531	0.02066775529
532	0.02060299414
533	0.02056958082
534	0.02052255733
535	0.02050514206
536	0.02044484197
537	0.0203962572
538	0.02036427165
539	0.02030272705
540	0.02027417412
541	0.02017090598
542	0.02015563619
543	0.02009400168
544	0.02006062015
545	0.02002004732
546	0.01998935907
547	0.01992644318
548	0.01985959111
549	0.01983043096
550	0.01978610217
551	0.01974683234
552	0.01973124055
553	0.01967625115
554	0.01964928214
555	0.01955578165
556	0.01951690476
557	0.01944255967
558	0.01937602251
559	0.01932144365
560	0.01922816665
561	0.01920143385
562	0.01914418667
563	0.01911389935
564	0.01904239392
565	0.01900471112
566	0.01895965798
567	0.01891025875
568	0.01882455947
569	0.01878944374
570	0.01876043223
571	0.01873906868
572	0.01868743092
573	0.01867428133
574	0.01861155389
575	0.01851689864
576	0.01848903503
577	0.01843609862
578	0.01838291963
579	0.01834512002
580	0.0182861497
581	0.01824085549
582	0.01816239096
583	0.01810283725
584	0.01804614028
585	0.01801993098
586	0.01796491943
587	0.01794989475
588	0.01790494344
589	0.01783712443
590	0.0177774273
591	0.01775238041
592	0.0177145224
593	0.01765276143
594	0.01760935276
595	0.01755219304
596	0.01751515917
597	0.01747713404
598	0.01745819369
599	0.01740525546
600	0.01736586166
601	0.01730556944
602	0.0172709182
603	0.017248759
604	0.01720817806
605	0.01715039782
606	0.01709301603
607	0.01705760999
608	0.01702444043
609	0.01698888158
610	0.01695133389
611	0.01692033818
612	0.01688828139
613	0.01682713296
614	0.0168019619
615	0.01672112725
616	0.01668632356
617	0.01664463042
618	0.01661281352
619	0.01656330542
620	0.01650628559
621	0.01647302623
622	0.01640224792
623	0.01635339903
624	0.01631503512
625	0.01627580842
626	0.0162464716
627	0.01620639061
628	0.01614775624
629	0.01610558895
630	0.01603894577
631	0.01600305103
632	0.01598573944
633	0.01594929081
634	0.01592861765
635	0.01590783565
636	0.01585869004
637	0.01578757452
638	0.01575031392
639	0.01569902053
640	0.01566567266
641	0.01562249074
642	0.01559229556
643	0.01555484087
644	0.01553313325
645	0.0154853743
646	0.01542533769
647	0.01541077823
648	0.01535380398
649	0.01531369531
650	0.01526133105
651	0.01523172553
652	0.01519944245
653	0.01514335158
654	0.01509699974
655	0.01507137934
656	0.01501216515
657	0.01498106204
658	0.01494819388
659	0.01492507929
660	0.01489646156
661	0.0148601054
662	0.01484196921
663	0.01478688291
664	0.01476802026
665	0.01476021589
666	0.01474219833
667	0.01470436417
668	0.01467793537
669	0.01462038923
670	0.01457786527
671	0.01457034686
672	0.01456002244
673	0.01452015692
674	0.01449116585
675	0.01446173092
676	0.01443618351
677	0.0144289782
678	0.01438578074
679	0.0143484109
680	0.01429608867
681	0.01424795829
682	0.01423767801
683	0.01421369305
684	0.01418194948
685	0.01414706111
686	0.01409802293
687	0.01405943637
688	0.01401572111
689	0.0139919049
690	0.01393623848
691	0.01389167733
692	0.01385399642
693	0.01384758508
694	0.01379276412
695	0.01375413833
696	0.0137379102
697	0.01372145148
698	0.01366813444
699	0.01362892713
700	0.01359446007
701	0.01357812661
702	0.01353386259
703	0.01351552583
704	0.01350937893
705	0.01349241417
706	0.01346504374
707	0.01345712266
708	0.01342756785
709	0.01338529585
710	0.01335183514
711	0.01331521548
712	0.01329963726
713	0.01329321937
714	0.01325488712
715	0.0132031573
716	0.01318198728
717	0.01315596345
718	0.01312211392
719	0.01309833481
720	0.01306722504
721	0.0130454102
722	0.01301001149
723	0.01300455514
724	0.01297426543
725	0.01295918218
726	0.01294506135
727	0.01291572989
728	0.0129021288
729	0.0128444586
730	0.01282985067
731	0.01278729852
732	0.0127733888
733	0.01274187244
734	0.01271182599
735	0.01269801894
736	0.0126927226
737	0.01264736629
738	0.0126222169
739	0.01258411836
740	0.01257109046
741	0.01253550402
742	0.01249700605
743	0.01249177734
744	0.01248680513
745	0.01245083817
746	0.01242961254
747	0.01240506296
748	0.01237862497
749	0.01236613342
750	0.01233414894
751	0.01230300181
752	0.01227725799
753	0.01225438597
754	0.01223135393
755	0.01220049598
756	0.01218704972
757	0.01215632061
758	0.01212142278
759	0.01209661364
760	0.01205293004
761	0.01203689406
762	0.01202424495
763	0.01201146834
764	0.0119970289
765	0.01195999164
766	0.01194154749
767	0.01193334146
768	0.01192545512
769	0.01188526442
770	0.01186219796
771	0.01185082037
772	0.01184504941
773	0.01182446976
774	0.01181605521
775	0.01176695486
776	0.01173031246
777	0.01169804538
778	0.01168668321
779	0.01164858735
780	0.0115901127
781	0.01156414803
782	0.01152985491
783	0.01152325107
784	0.01151810426
785	0.01148452909
786	0.01144576674
787	0.01143341315
788	0.01141138036
789	0.01139178623
790	0.01138731705
791	0.01135943826
792	0.01134475887
793	0.01131846345
794	0.01130430031
